FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
2019-09-13,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2440,ATL,"Atlanta, GA",ORD,"Chicago, IL",600,553.0,-7.0,20.0,613.0,651.0,22.0,712,713.0,1.0,0.0,,0.0,132.0,140.0,98.0,606.0,,,,,
2021-07-14,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2234,RIC,"Richmond, VA",ORD,"Chicago, IL",645,638.0,-7.0,19.0,657.0,730.0,9.0,747,739.0,-8.0,0.0,,0.0,122.0,121.0,93.0,642.0,,,,,
2021-07-06,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1829,MSP,"Minneapolis, MN",MDW,"Chicago, IL",550,551.0,1.0,9.0,600.0,707.0,8.0,720,715.0,-5.0,0.0,,0.0,90.0,84.0,67.0,349.0,,,,,
2019-12-13,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,636,IAH,"Houston, TX",LGA,"New York, NY",1320,1318.0,-2.0,11.0,1329.0,1726.0,8.0,1736,1734.0,-2.0,0.0,,0.0,196.0,196.0,177.0,1416.0,,,,,
2021-07-17,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6098,RDU,"Raleigh/Durham, NC",IAD,"Washington, DC",1530,1716.0,106.0,17.0,1733.0,1821.0,6.0,1640,1827.0,107.0,0.0,,0.0,70.0,71.0,48.0,224.0,0.0,107.0,0.0,0.0,0.0
2019-07-13,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5743,SDF,"Louisville, KY",TPA,"Tampa, FL",930,924.0,-6.0,9.0,933.0,1111.0,3.0,1130,1114.0,-16.0,0.0,,0.0,120.0,110.0,98.0,727.0,,,,,
2023-04-28,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4815,PHX,"Phoenix, AZ",GEG,"Spokane, WA",1640,1634.0,-6.0,13.0,1647.0,1905.0,4.0,1926,1909.0,-17.0,0.0,,0.0,166.0,155.0,138.0,1020.0,,,,,
2022-07-30,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,220,MCO,"Orlando, FL",MYR,"Myrtle Beach, SC",1417,1414.0,-3.0,15.0,1429.0,1535.0,5.0,1552,1540.0,-12.0,0.0,,0.0,95.0,86.0,66.0,388.0,,,,,
2019-05-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1614,MIA,"Miami, FL",IAH,"Houston, TX",830,827.0,-3.0,14.0,841.0,957.0,10.0,1021,1007.0,-14.0,0.0,,0.0,171.0,160.0,136.0,964.0,,,,,
2022-03-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1950,SNA,"Santa Ana, CA",OAK,"Oakland, CA",2055,2053.0,-2.0,11.0,2104.0,2207.0,5.0,2220,2212.0,-8.0,0.0,,0.0,85.0,79.0,63.0,371.0,,,,,
2020-02-16,Republic Airline,Republic Airline: YX,YX,20452,5897,SDF,"Louisville, KY",DTW,"Detroit, MI",1008,957.0,-11.0,14.0,1011.0,1110.0,10.0,1137,1120.0,-17.0,0.0,,0.0,89.0,83.0,59.0,306.0,,,,,
2022-12-15,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5351,SGF,"Springfield, MO",DEN,"Denver, CO",905,906.0,1.0,27.0,933.0,1017.0,13.0,1027,1030.0,3.0,0.0,,0.0,142.0,144.0,104.0,637.0,,,,,
2022-02-25,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3758,PHX,"Phoenix, AZ",LAX,"Los Angeles, CA",629,628.0,-1.0,16.0,644.0,646.0,7.0,700,653.0,-7.0,0.0,,0.0,91.0,85.0,62.0,370.0,,,,,
2021-02-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1540,ATL,"Atlanta, GA",CMH,"Columbus, OH",1233,1227.0,-6.0,10.0,1237.0,1340.0,3.0,1402,1343.0,-19.0,0.0,,0.0,89.0,76.0,63.0,447.0,,,,,
2021-03-31,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1561,PNS,"Pensacola, FL",DAL,"Dallas, TX",1355,1352.0,-3.0,11.0,1403.0,1552.0,3.0,1545,1555.0,10.0,0.0,,0.0,110.0,123.0,109.0,592.0,,,,,
2022-03-25,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2633,RDU,"Raleigh/Durham, NC",ATL,"Atlanta, GA",1133,1138.0,5.0,13.0,1151.0,1247.0,5.0,1255,1252.0,-3.0,0.0,,0.0,82.0,74.0,56.0,356.0,,,,,
2022-07-24,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2059,ATL,"Atlanta, GA",ABQ,"Albuquerque, NM",1931,2300.0,209.0,28.0,2328.0,2358.0,7.0,2043,5.0,202.0,0.0,,0.0,192.0,185.0,150.0,1269.0,202.0,0.0,0.0,0.0,0.0
2023-02-01,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1411,CLT,"Charlotte, NC",ATL,"Atlanta, GA",1430,1431.0,1.0,16.0,1447.0,1530.0,6.0,1541,1536.0,-5.0,0.0,,0.0,71.0,65.0,43.0,226.0,,,,,
2023-07-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1594,PHX,"Phoenix, AZ",OGG,"Kahului, HI",950,1008.0,18.0,18.0,1026.0,1308.0,5.0,1315,1313.0,-2.0,0.0,,0.0,385.0,365.0,342.0,2845.0,,,,,
2023-02-03,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1629,MDW,"Chicago, IL",IAD,"Washington, DC",910,904.0,-6.0,9.0,913.0,1126.0,9.0,1155,1135.0,-20.0,0.0,,0.0,105.0,91.0,73.0,577.0,,,,,
2021-04-05,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,682,SEA,"Seattle, WA",PHX,"Phoenix, AZ",722,735.0,13.0,15.0,750.0,1006.0,3.0,1012,1009.0,-3.0,0.0,,0.0,170.0,154.0,136.0,1107.0,,,,,
2022-03-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2567,PHX,"Phoenix, AZ",SLC,"Salt Lake City, UT",1420,1425.0,5.0,15.0,1440.0,1603.0,4.0,1603,1607.0,4.0,0.0,,0.0,103.0,102.0,83.0,507.0,,,,,
2023-08-07,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1462,MSP,"Minneapolis, MN",SAN,"San Diego, CA",1107,1104.0,-3.0,8.0,1112.0,1237.0,4.0,1258,1241.0,-17.0,0.0,,0.0,231.0,217.0,205.0,1532.0,,,,,
2023-02-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1536,DAL,"Dallas, TX",MCO,"Orlando, FL",935,932.0,-3.0,10.0,942.0,1244.0,5.0,1300,1249.0,-11.0,0.0,,0.0,145.0,137.0,122.0,973.0,,,,,
2020-07-04,Envoy Air,Envoy Air: MQ,MQ,20398,3386,DFW,"Dallas/Fort Worth, TX",CLE,"Cleveland, OH",1530,1530.0,0.0,14.0,1544.0,1855.0,6.0,1907,1901.0,-6.0,0.0,,0.0,157.0,151.0,131.0,1021.0,,,,,
2022-04-13,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,70,ANC,"Anchorage, AK",JNU,"Juneau, AK",1935,1934.0,-1.0,7.0,1941.0,2102.0,6.0,2109,2108.0,-1.0,0.0,,0.0,94.0,94.0,81.0,571.0,,,,,
2021-10-12,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3590,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",600,558.0,-2.0,10.0,608.0,659.0,8.0,730,707.0,-23.0,0.0,,0.0,90.0,69.0,51.0,337.0,,,,,
2021-05-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1400,BUF,"Buffalo, NY",BWI,"Baltimore, MD",1700,1721.0,21.0,7.0,1728.0,1816.0,3.0,1810,1819.0,9.0,0.0,,0.0,70.0,58.0,48.0,281.0,,,,,
2021-12-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,443,LAX,"Los Angeles, CA",HNL,"Honolulu, HI",1700,1656.0,-4.0,13.0,1709.0,2026.0,4.0,2052,2030.0,-22.0,0.0,,0.0,352.0,334.0,317.0,2556.0,,,,,
2023-06-10,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2172,IAD,"Washington, DC",SFO,"San Francisco, CA",2200,2208.0,8.0,12.0,2220.0,32.0,8.0,48,40.0,-8.0,0.0,,0.0,348.0,332.0,312.0,2419.0,,,,,
2019-05-29,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,299,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",1831,2010.0,99.0,18.0,2028.0,25.0,5.0,2305,30.0,85.0,0.0,,0.0,214.0,200.0,177.0,1372.0,0.0,59.0,0.0,0.0,26.0
2021-09-30,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3582,MSP,"Minneapolis, MN",ORD,"Chicago, IL",1926,1944.0,18.0,21.0,2005.0,2056.0,14.0,2054,2110.0,16.0,0.0,,0.0,88.0,86.0,51.0,334.0,16.0,0.0,0.0,0.0,0.0
2022-09-02,Envoy Air,Envoy Air: MQ,MQ,20398,3675,MIA,"Miami, FL",CMH,"Columbus, OH",1941,1938.0,-3.0,16.0,1954.0,2221.0,7.0,2243,2228.0,-15.0,0.0,,0.0,182.0,170.0,147.0,990.0,,,,,
2019-12-24,JetBlue Airways,JetBlue Airways: B6,B6,20409,2430,RSW,"Fort Myers, FL",JFK,"New York, NY",1339,1327.0,-12.0,13.0,1340.0,1613.0,6.0,1622,1619.0,-3.0,0.0,,0.0,163.0,172.0,153.0,1074.0,,,,,
2021-11-18,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,709,CLT,"Charlotte, NC",ATL,"Atlanta, GA",2220,2215.0,-5.0,11.0,2226.0,2306.0,5.0,2333,2311.0,-22.0,0.0,,0.0,73.0,56.0,40.0,226.0,,,,,
2019-04-30,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,494,PHX,"Phoenix, AZ",SFO,"San Francisco, CA",1040,1036.0,-4.0,17.0,1053.0,1234.0,11.0,1251,1245.0,-6.0,0.0,,0.0,131.0,129.0,101.0,651.0,,,,,
2020-03-20,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4168,MSP,"Minneapolis, MN",FAR,"Fargo, ND",1611,1605.0,-6.0,16.0,1621.0,1700.0,4.0,1726,1704.0,-22.0,0.0,,0.0,75.0,59.0,39.0,223.0,,,,,
2019-06-07,JetBlue Airways,JetBlue Airways: B6,B6,20409,299,LGA,"New York, NY",MCO,"Orlando, FL",1600,1625.0,25.0,37.0,1702.0,1926.0,4.0,1905,1930.0,25.0,0.0,,0.0,185.0,185.0,144.0,950.0,9.0,0.0,0.0,0.0,16.0
2021-05-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,329,PHX,"Phoenix, AZ",CLT,"Charlotte, NC",1355,1345.0,-10.0,12.0,1357.0,2027.0,8.0,2102,2035.0,-27.0,0.0,,0.0,247.0,230.0,210.0,1773.0,,,,,
2023-06-08,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2633,IAH,"Houston, TX",PDX,"Portland, OR",930,930.0,0.0,15.0,945.0,1125.0,4.0,1147,1129.0,-18.0,0.0,,0.0,257.0,239.0,220.0,1825.0,,,,,
2021-08-12,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,5507,DTW,"Detroit, MI",SBN,"South Bend, IN",1645,1646.0,1.0,16.0,1702.0,1731.0,4.0,1741,1735.0,-6.0,0.0,,0.0,56.0,49.0,29.0,157.0,,,,,
2019-11-22,Republic Airline,Republic Airline: YX,YX,20452,5986,RIC,"Richmond, VA",BOS,"Boston, MA",628,622.0,-6.0,18.0,640.0,757.0,21.0,813,818.0,5.0,0.0,,0.0,105.0,116.0,77.0,474.0,,,,,
2022-06-05,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2124,PDX,"Portland, OR",SFO,"San Francisco, CA",1545,1539.0,-6.0,11.0,1550.0,1717.0,8.0,1737,1725.0,-12.0,0.0,,0.0,112.0,106.0,87.0,550.0,,,,,
2019-07-12,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,740,LAX,"Los Angeles, CA",BWI,"Baltimore, MD",2050,2046.0,-4.0,17.0,2103.0,442.0,7.0,500,449.0,-11.0,0.0,,0.0,310.0,303.0,279.0,2329.0,,,,,
2019-05-16,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2555,DFW,"Dallas/Fort Worth, TX",ONT,"Ontario, CA",2228,2225.0,-3.0,21.0,2246.0,2332.0,6.0,2335,2338.0,3.0,0.0,,0.0,187.0,193.0,166.0,1188.0,,,,,
2022-11-21,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1420,MDW,"Chicago, IL",SAN,"San Diego, CA",2055,2102.0,7.0,7.0,2109.0,2258.0,2.0,2325,2300.0,-25.0,0.0,,0.0,270.0,238.0,229.0,1728.0,,,,,
2019-01-05,JetBlue Airways,JetBlue Airways: B6,B6,20409,1472,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",2016,2149.0,93.0,13.0,2202.0,18.0,4.0,2305,22.0,77.0,0.0,,0.0,169.0,153.0,136.0,1076.0,11.0,0.0,0.0,0.0,66.0
2021-04-13,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3727,JAC,"Jackson, WY",SLC,"Salt Lake City, UT",1155,1146.0,-9.0,36.0,1222.0,1311.0,4.0,1256,1315.0,19.0,0.0,,0.0,61.0,89.0,49.0,205.0,19.0,0.0,0.0,0.0,0.0
2023-02-25,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1826,EWR,"Newark, NJ",LAX,"Los Angeles, CA",1800,1809.0,9.0,20.0,1829.0,2135.0,16.0,2103,2151.0,48.0,0.0,,0.0,363.0,402.0,366.0,2454.0,9.0,0.0,39.0,0.0,0.0
2019-05-17,Republic Airline,Republic Airline: YX,YX,20452,4446,LGA,"New York, NY",IND,"Indianapolis, IN",2059,2051.0,-8.0,12.0,2103.0,2239.0,8.0,2318,2247.0,-31.0,0.0,,0.0,139.0,116.0,96.0,660.0,,,,,
2022-10-17,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5076,SHD,"Staunton, VA",LWB,"Lewisburg, WV",940,930.0,-10.0,10.0,940.0,1009.0,4.0,1027,1013.0,-14.0,0.0,,0.0,47.0,43.0,29.0,87.0,,,,,
2019-11-18,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2171,GRR,"Grand Rapids, MI",DEN,"Denver, CO",1635,1622.0,-13.0,11.0,1633.0,1656.0,36.0,1735,1732.0,-3.0,0.0,,0.0,180.0,190.0,143.0,1015.0,,,,,
2019-09-17,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,59,SMF,"Sacramento, CA",OGG,"Kahului, HI",720,735.0,15.0,11.0,746.0,1000.0,6.0,1000,1006.0,6.0,0.0,,0.0,340.0,331.0,314.0,2404.0,,,,,
2023-02-26,Envoy Air,Envoy Air: MQ,MQ,20398,3766,MSN,"Madison, WI",DFW,"Dallas/Fort Worth, TX",1309,1308.0,-1.0,11.0,1319.0,1540.0,5.0,1550,1545.0,-5.0,0.0,,0.0,161.0,157.0,141.0,821.0,,,,,
2019-07-23,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,426,SEA,"Seattle, WA",JFK,"New York, NY",1405,1416.0,11.0,13.0,1429.0,2233.0,17.0,2235,2250.0,15.0,0.0,,0.0,330.0,334.0,304.0,2422.0,0.0,0.0,15.0,0.0,0.0
2021-02-02,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,382,HNL,"Honolulu, HI",ITO,"Hilo, HI",1630,1625.0,-5.0,9.0,1634.0,1710.0,4.0,1726,1714.0,-12.0,0.0,,0.0,56.0,49.0,36.0,216.0,,,,,
2019-12-06,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1698,BIL,"Billings, MT",SLC,"Salt Lake City, UT",610,608.0,-2.0,10.0,618.0,715.0,6.0,735,721.0,-14.0,0.0,,0.0,85.0,73.0,57.0,387.0,,,,,
2019-05-18,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4767,GFK,"Grand Forks, ND",MSP,"Minneapolis, MN",500,516.0,16.0,16.0,532.0,700.0,5.0,610,705.0,55.0,0.0,,0.0,70.0,109.0,88.0,284.0,16.0,0.0,39.0,0.0,0.0
2021-08-22,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1676,PNS,"Pensacola, FL",ATL,"Atlanta, GA",530,522.0,-8.0,14.0,536.0,723.0,8.0,742,731.0,-11.0,0.0,,0.0,72.0,69.0,47.0,271.0,,,,,
2020-03-10,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2313,DFW,"Dallas/Fort Worth, TX",EWR,"Newark, NJ",1620,1858.0,158.0,22.0,1920.0,2312.0,8.0,2052,2320.0,148.0,0.0,,0.0,212.0,202.0,172.0,1372.0,0.0,0.0,148.0,0.0,0.0
2022-02-15,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,233,AUS,"Austin, TX",EWR,"Newark, NJ",1530,1523.0,-7.0,15.0,1538.0,1955.0,44.0,2015,2039.0,24.0,0.0,,0.0,225.0,256.0,197.0,1504.0,0.0,0.0,24.0,0.0,0.0
2021-09-03,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2310,IAH,"Houston, TX",AUS,"Austin, TX",936,933.0,-3.0,16.0,949.0,1018.0,8.0,1028,1026.0,-2.0,0.0,,0.0,52.0,53.0,29.0,140.0,,,,,
2021-06-12,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,17,LAS,"Las Vegas, NV",BWI,"Baltimore, MD",1405,1405.0,0.0,11.0,1416.0,2123.0,20.0,2145,2143.0,-2.0,0.0,,0.0,280.0,278.0,247.0,2106.0,,,,,
2020-02-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,510,MKE,"Milwaukee, WI",DEN,"Denver, CO",1245,1245.0,0.0,10.0,1255.0,1412.0,6.0,1430,1418.0,-12.0,0.0,,0.0,165.0,153.0,137.0,896.0,,,,,
2022-03-10,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3097,AUS,"Austin, TX",ASE,"Aspen, CO",948,944.0,-4.0,18.0,1002.0,1142.0,3.0,1203,1145.0,-18.0,0.0,,0.0,195.0,181.0,160.0,812.0,,,,,
2020-11-19,Envoy Air,Envoy Air: MQ,MQ,20398,3865,MEM,"Memphis, TN",DFW,"Dallas/Fort Worth, TX",1138,1131.0,-7.0,36.0,1207.0,1318.0,10.0,1324,1328.0,4.0,0.0,,0.0,106.0,117.0,71.0,431.0,,,,,
2022-03-29,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,6263,SFO,"San Francisco, CA",LAX,"Los Angeles, CA",1909,1939.0,30.0,15.0,1954.0,2046.0,6.0,2102,2052.0,-10.0,0.0,,0.0,113.0,73.0,52.0,337.0,,,,,
2019-10-11,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2291,DAL,"Dallas, TX",MCO,"Orlando, FL",940,,,,,,,1315,,,1.0,B,0.0,155.0,,,973.0,,,,,
2020-01-27,Republic Airline,Republic Airline: YX,YX,20452,4699,LGA,"New York, NY",DTW,"Detroit, MI",1200,1149.0,-11.0,20.0,1209.0,1328.0,9.0,1415,1337.0,-38.0,0.0,,0.0,135.0,108.0,79.0,502.0,,,,,
2021-05-13,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2159,EWR,"Newark, NJ",RDU,"Raleigh/Durham, NC",1500,1458.0,-2.0,16.0,1514.0,1628.0,5.0,1632,1633.0,1.0,0.0,,0.0,92.0,95.0,74.0,416.0,,,,,
2021-10-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1332,ATL,"Atlanta, GA",ORD,"Chicago, IL",1630,1641.0,11.0,16.0,1657.0,1724.0,10.0,1733,1734.0,1.0,0.0,,0.0,123.0,113.0,87.0,606.0,,,,,
2020-06-08,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,3045,ATL,"Atlanta, GA",STL,"St. Louis, MO",938,935.0,-3.0,18.0,953.0,1006.0,5.0,1010,1011.0,1.0,0.0,,0.0,92.0,96.0,73.0,484.0,,,,,
2023-04-04,JetBlue Airways,JetBlue Airways: B6,B6,20409,2531,SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA",1535,1615.0,40.0,47.0,1702.0,1728.0,7.0,1630,1735.0,65.0,0.0,,0.0,115.0,140.0,86.0,590.0,32.0,0.0,25.0,0.0,8.0
2019-09-21,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5788,SDF,"Louisville, KY",DFW,"Dallas/Fort Worth, TX",821,850.0,29.0,12.0,902.0,950.0,11.0,940,1001.0,21.0,0.0,,0.0,139.0,131.0,108.0,733.0,21.0,0.0,0.0,0.0,0.0
2021-07-30,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6181,IAD,"Washington, DC",MYR,"Myrtle Beach, SC",2225,2228.0,3.0,23.0,2251.0,2345.0,7.0,2356,2352.0,-4.0,0.0,,0.0,91.0,84.0,54.0,372.0,,,,,
2020-12-11,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,623,DTW,"Detroit, MI",DEN,"Denver, CO",1040,1035.0,-5.0,10.0,1045.0,1135.0,18.0,1211,1153.0,-18.0,0.0,,0.0,211.0,198.0,170.0,1123.0,,,,,
2023-03-16,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3547,ATL,"Atlanta, GA",SHV,"Shreveport, LA",2159,2209.0,10.0,15.0,2224.0,,,2301,,,1.0,B,0.0,122.0,,,551.0,,,,,
2020-02-11,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5982,DFW,"Dallas/Fort Worth, TX",DRO,"Durango, CO",1843,1946.0,63.0,57.0,2043.0,2120.0,3.0,1951,2123.0,92.0,0.0,,0.0,128.0,157.0,97.0,674.0,29.0,0.0,29.0,0.0,34.0
2019-10-16,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2504,BWI,"Baltimore, MD",CHS,"Charleston, SC",2130,2131.0,1.0,11.0,2142.0,2257.0,5.0,2305,2302.0,-3.0,0.0,,0.0,95.0,91.0,75.0,472.0,,,,,
2021-02-08,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5130,ORD,"Chicago, IL",RST,"Rochester, MN",1855,1910.0,15.0,73.0,2023.0,2118.0,6.0,2021,2124.0,63.0,0.0,,0.0,86.0,134.0,55.0,268.0,0.0,0.0,0.0,0.0,63.0
2020-12-29,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1219,LAX,"Los Angeles, CA",OGG,"Kahului, HI",1335,1322.0,-13.0,13.0,1335.0,1651.0,5.0,1728,1656.0,-32.0,0.0,,0.0,353.0,334.0,316.0,2486.0,,,,,
2019-02-17,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,372,PHX,"Phoenix, AZ",MSP,"Minneapolis, MN",942,953.0,11.0,17.0,1010.0,1345.0,2.0,1349,1347.0,-2.0,0.0,,0.0,187.0,174.0,155.0,1276.0,,,,,
2022-11-11,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4688,SYR,"Syracuse, NY",LGA,"New York, NY",640,634.0,-6.0,33.0,707.0,754.0,4.0,759,758.0,-1.0,0.0,,0.0,79.0,84.0,47.0,198.0,,,,,
2019-07-01,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,417,LAX,"Los Angeles, CA",OGG,"Kahului, HI",925,925.0,0.0,36.0,1001.0,1204.0,5.0,1206,1209.0,3.0,0.0,,0.0,341.0,344.0,303.0,2486.0,,,,,
2022-03-24,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2525,SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL",645,646.0,1.0,14.0,700.0,923.0,6.0,940,929.0,-11.0,0.0,,0.0,175.0,163.0,143.0,1046.0,,,,,
2019-12-04,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,157,DAL,"Dallas, TX",PHL,"Philadelphia, PA",1925,1925.0,0.0,10.0,1935.0,2306.0,5.0,2330,2311.0,-19.0,0.0,,0.0,185.0,166.0,151.0,1295.0,,,,,
2022-12-18,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1236,EWR,"Newark, NJ",PHX,"Phoenix, AZ",734,741.0,7.0,20.0,801.0,1104.0,3.0,1108,1107.0,-1.0,0.0,,0.0,334.0,326.0,303.0,2133.0,,,,,
2021-07-13,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5112,CLT,"Charlotte, NC",CRW,"Charleston/Dunbar, WV",1250,1246.0,-4.0,12.0,1258.0,1339.0,3.0,1358,1342.0,-16.0,0.0,,0.0,68.0,56.0,41.0,221.0,,,,,
2023-02-03,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1828,DFW,"Dallas/Fort Worth, TX",AUS,"Austin, TX",2200,609.0,489.0,11.0,620.0,655.0,9.0,2302,704.0,482.0,0.0,,0.0,62.0,55.0,35.0,190.0,389.0,0.0,0.0,0.0,93.0
2020-03-28,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4513,SMF,"Sacramento, CA",LGB,"Long Beach, CA",1010,1005.0,-5.0,12.0,1017.0,1118.0,4.0,1140,1122.0,-18.0,0.0,,0.0,90.0,77.0,61.0,387.0,,,,,
2019-06-19,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6173,CLE,"Cleveland, OH",IAH,"Houston, TX",1455,1451.0,-4.0,14.0,1505.0,1647.0,3.0,1700,1650.0,-10.0,0.0,,0.0,185.0,179.0,162.0,1091.0,,,,,
2021-08-09,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3663,SLC,"Salt Lake City, UT",GEG,"Spokane, WA",825,817.0,-8.0,26.0,843.0,907.0,4.0,922,911.0,-11.0,0.0,,0.0,117.0,114.0,84.0,546.0,,,,,
2019-07-24,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,385,OGG,"Kahului, HI",HNL,"Honolulu, HI",1802,1759.0,-3.0,8.0,1807.0,1828.0,7.0,1840,1835.0,-5.0,0.0,,0.0,38.0,36.0,21.0,100.0,,,,,
2019-03-19,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,516,HNL,"Honolulu, HI",OGG,"Kahului, HI",1809,1805.0,-4.0,14.0,1819.0,1841.0,8.0,1849,1849.0,0.0,0.0,,0.0,40.0,44.0,22.0,100.0,,,,,
